"forecast_id","analysis_date","item_cd","market_group","horizon","forecast_mean","forecast_median","forecast_std","ci_lower","ci_upper","pi_lower","pi_upper","model_type","n_observations","pooling_level","created_at"
55,20260129,141,"24",1,1044272.994892314,40790.79156114305,16734428.642881181,544.8533384475372,3216361.1729217027,544.8533384475372,3216361.1729217027,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
56,20260129,141,"24",3,1219378.4952172514,40421.52987941867,27430436.97157229,552.7414174615693,3078287.923052088,552.7414174615693,3078287.923052088,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
57,20260129,141,"24",7,805080.2987777786,43983.59116761961,8986713.8548955,673.7030505698524,3454310.01449598,673.7030505698524,3454310.01449598,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
58,20260129,141,"25",1,1026584.3318659607,47092.861224768414,18442187.785363603,567.0685769016821,4013999.144128299,567.0685769016821,4013999.144128299,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
59,20260129,141,"25",3,659696.1945453556,45081.77216529477,6069947.129994526,573.4980048971485,3560941.4046748974,573.4980048971485,3560941.4046748974,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
60,20260129,141,"25",7,604714.5359667947,45428.112762783494,6375552.198157877,466.8367378047274,3145314.523798567,466.8367378047274,3145314.523798567,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
61,20260129,141,"31",1,92263.56986967042,20434.916130061058,352822.6425027546,923.8058298624935,642026.6181300796,923.8058298624935,642026.6181300796,empirical_bayes,5,partial,"2026-01-29 10:22:39"
62,20260129,141,"31",3,81158.62018672617,19080.581365260994,398131.5354512707,654.6603334584034,483847.1286164615,654.6603334584034,483847.1286164615,empirical_bayes,5,partial,"2026-01-29 10:22:39"
63,20260129,141,"37",1,69997.15417453046,20669.723360546795,174083.0977092027,646.6201569079454,475180.56409466546,646.6201569079454,475180.56409466546,empirical_bayes,3,partial,"2026-01-29 10:22:39"
64,20260129,141,"37",3,75286.22039181518,19613.368157128258,211211.26569958328,649.0867145112543,453799.74963589263,649.0867145112543,453799.74963589263,empirical_bayes,3,partial,"2026-01-29 10:22:39"
65,20260129,142,"11",1,7849.991439652517,7614.94123554336,2059.914573890818,4539.1729676292525,12398.716817389759,4539.1729676292525,12398.716817389759,empirical_bayes,9,partial,"2026-01-29 10:22:39"
66,20260129,142,"11",3,7813.70726555196,7494.523754786632,2016.78555702302,4624.158469903857,12548.087759325617,4624.158469903857,12548.087759325617,empirical_bayes,9,partial,"2026-01-29 10:22:39"
67,20260129,142,"11",7,7993.42752091804,7705.993697710595,2078.7363362865553,4697.623122426759,12928.195112380909,4697.623122426759,12928.195112380909,empirical_bayes,9,partial,"2026-01-29 10:22:39"
68,20260129,142,"21",1,8485.402880750138,8262.571672775419,2169.5491576079494,4981.125525318318,13114.772416856113,4981.125525318318,13114.772416856113,empirical_bayes,4,partial,"2026-01-29 10:22:39"
69,20260129,142,"21",3,8522.758327770714,8241.254208717868,2177.1039133465147,5120.305656592152,13412.76727328591,5120.305656592152,13412.76727328591,empirical_bayes,4,partial,"2026-01-29 10:22:39"
70,20260129,142,"22",1,7822.485796438589,7667.172792218547,1451.6152114611102,5390.965769438768,11127.128883272253,5390.965769438768,11127.128883272253,empirical_bayes,3,partial,"2026-01-29 10:22:39"
71,20260129,142,"22",3,7887.667465752133,7772.201699538748,1504.4580782584621,5165.953254902853,11219.080634568742,5165.953254902853,11219.080634568742,empirical_bayes,3,partial,"2026-01-29 10:22:39"
72,20260129,142,"24",1,8171.591529581584,7951.721971330317,1758.8019945253186,5331.064866317638,12161.509017608416,5331.064866317638,12161.509017608416,empirical_bayes,3,partial,"2026-01-29 10:22:39"
73,20260129,142,"24",3,8048.422791893565,7834.403530710146,1741.7096375971244,5208.276900167276,12138.24902085334,5208.276900167276,12138.24902085334,empirical_bayes,3,partial,"2026-01-29 10:22:39"
74,20260129,142,"25",1,8085.937277024842,7986.877946778852,1475.924231918063,5554.682441755526,11147.786616902464,5554.682441755526,11147.786616902464,empirical_bayes,3,partial,"2026-01-29 10:22:39"
75,20260129,142,"25",3,8045.003176322824,7918.999845477527,1491.3133080112443,5447.601943045144,11202.954795078247,5447.601943045144,11202.954795078247,empirical_bayes,3,partial,"2026-01-29 10:22:39"
76,20260129,142,"31",1,7919.462559026757,7859.313543654746,1417.685466191746,5548.008938290711,10996.977620845317,5548.008938290711,10996.977620845317,empirical_bayes,6,partial,"2026-01-29 10:22:39"
77,20260129,142,"31",3,7928.351347065588,7811.916680718058,1511.8463234137914,5373.629296268188,11362.945493188132,5373.629296268188,11362.945493188132,empirical_bayes,6,partial,"2026-01-29 10:22:39"
78,20260129,142,"37",1,7927.132461969232,7758.799346803673,1406.7432042903263,5582.424831218104,11001.368940634038,5582.424831218104,11001.368940634038,empirical_bayes,3,partial,"2026-01-29 10:22:39"
79,20260129,142,"37",3,7971.424441400683,7917.459637089492,1453.641670578311,5472.951437110191,11163.095779898347,5472.951437110191,11163.095779898347,empirical_bayes,3,partial,"2026-01-29 10:22:39"
80,20260129,142,"38",1,8080.506720755112,7879.705495108871,1764.25027569017,5058.9684657950365,11938.745065955445,5058.9684657950365,11938.745065955445,empirical_bayes,3,partial,"2026-01-29 10:22:39"
81,20260129,142,"38",3,8135.209720733219,7833.102306028139,1838.0848966037734,5163.99535865691,12511.20635799417,5163.99535865691,12511.20635799417,empirical_bayes,3,partial,"2026-01-29 10:22:39"
82,20260129,143,"11",1,297364.07747323095,44292.66824583672,1865467.4170814063,1053.1936450465753,1832498.0324684414,1053.1936450465753,1832498.0324684414,hierarchical_normal,13,partial,"2026-01-29 10:22:39"
83,20260129,143,"11",3,362016.0957756432,52527.0214391113,1956249.7996092758,1111.670627185592,2278341.502897235,1111.670627185592,2278341.502897235,hierarchical_normal,13,partial,"2026-01-29 10:22:39"
84,20260129,143,"11",7,529790.9196086033,48330.64281872209,4557817.858416779,1057.02836020424,2977303.6102046915,1057.02836020424,2977303.6102046915,hierarchical_normal,13,partial,"2026-01-29 10:22:39"
85,20260129,143,"21",1,71745.86869929958,28327.302232803213,140139.77405378871,2093.58269878633,406787.595740098,2093.58269878633,406787.595740098,empirical_bayes,3,partial,"2026-01-29 10:22:39"
86,20260129,143,"21",3,66330.52281816528,27258.64903406232,110003.30928247517,1749.9023096372382,370745.9907637931,1749.9023096372382,370745.9907637931,empirical_bayes,3,partial,"2026-01-29 10:22:39"
87,20260129,143,"22",1,74762.2402734719,27977.11413427216,156843.2876497373,1935.25941885768,449436.1297944513,1935.25941885768,449436.1297944513,empirical_bayes,3,partial,"2026-01-29 10:22:39"
88,20260129,143,"22",3,71736.74277623737,28865.543257444646,119165.36426939421,2121.020555267021,386710.5072168132,2121.020555267021,386710.5072168132,empirical_bayes,3,partial,"2026-01-29 10:22:39"
89,20260129,143,"24",1,549636.2338505526,84063.12569275821,3900515.41317989,1932.758242757409,4061211.7470223163,1932.758242757409,4061211.7470223163,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
90,20260129,143,"24",3,924216.3439151198,79663.9778364869,17078473.953881625,1570.8419851894378,3093696.73737968,1570.8419851894378,3093696.73737968,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
91,20260129,143,"24",7,946635.7327299217,90198.95017253564,9149561.001541682,1496.707170145337,4761863.79479317,1496.707170145337,4761863.79479317,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
92,20260129,143,"25",1,824350.4040837965,87077.88064760841,13376525.945489697,1540.7337731968776,3159276.930939456,1540.7337731968776,3159276.930939456,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
93,20260129,143,"25",3,789456.7142932607,81640.86944824239,6868858.108853646,1736.6933034719225,4543386.954791057,1736.6933034719225,4543386.954791057,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
94,20260129,143,"25",7,707250.9205878028,84852.8703929075,5728322.924585711,1472.1002046386054,3806713.5023730686,1472.1002046386054,3806713.5023730686,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
95,20260129,143,"31",1,78833.11797392991,29740.14298440531,178385.43367963808,2513.4809860717464,425480.76686710323,2513.4809860717464,425480.76686710323,empirical_bayes,5,partial,"2026-01-29 10:22:39"
96,20260129,143,"31",3,66111.92806372765,25739.932384270338,130178.96977252064,1910.8924958818218,379719.76477234776,1910.8924958818218,379719.76477234776,empirical_bayes,5,partial,"2026-01-29 10:22:39"
97,20260129,143,"37",1,72875.5762869004,29276.813631243855,127844.49319426659,1614.0607610090915,433396.53479795717,1614.0607610090915,433396.53479795717,empirical_bayes,3,partial,"2026-01-29 10:22:39"
98,20260129,143,"37",3,62239.59104602612,24699.7264580645,116815.41034774549,2117.736086805216,331926.6729473691,2117.736086805216,331926.6729473691,empirical_bayes,3,partial,"2026-01-29 10:22:39"
99,20260129,143,"38",1,69594.16218767103,28391.610838717264,123179.20434226426,2026.7161267403483,378415.15441687556,2026.7161267403483,378415.15441687556,empirical_bayes,3,partial,"2026-01-29 10:22:39"
100,20260129,143,"38",3,70971.97303508288,28074.370566504636,160241.78984245233,2182.343253459572,357036.09543554776,2182.343253459572,357036.09543554776,empirical_bayes,3,partial,"2026-01-29 10:22:39"
101,20260129,144,"11",1,3765.881214221887,3721.823222162664,539.8583899686107,2820.1916980213273,4925.019664697554,2820.1916980213273,4925.019664697554,empirical_bayes,7,partial,"2026-01-29 10:22:39"
102,20260129,144,"11",3,3776.8675392511727,3741.5593644953133,558.3677194736214,2768.049097047464,5025.560097859249,2768.049097047464,5025.560097859249,empirical_bayes,7,partial,"2026-01-29 10:22:39"
103,20260129,144,"11",7,3756.3647297701377,3712.0716723724536,560.4238419290376,2751.966459119186,4974.255201489364,2751.966459119186,4974.255201489364,empirical_bayes,7,partial,"2026-01-29 10:22:39"
104,20260129,144,"21",1,3782.657272347054,3722.564207991988,562.1019701451131,2836.69343419054,5045.517306986943,2836.69343419054,5045.517306986943,empirical_bayes,7,partial,"2026-01-29 10:22:39"
105,20260129,144,"21",3,3746.1317433182057,3682.112266329692,546.8429951125387,2803.741223181254,5004.526339063683,2803.741223181254,5004.526339063683,empirical_bayes,7,partial,"2026-01-29 10:22:39"
106,20260129,144,"21",7,3785.846477049768,3715.139838207168,573.1973964482668,2830.279802721577,5107.338539118041,2830.279802721577,5107.338539118041,empirical_bayes,7,partial,"2026-01-29 10:22:39"
107,20260129,144,"22",1,3752.7580699567666,3706.4090370555114,535.8192598405369,2831.2588404262287,4977.507021643326,2831.2588404262287,4977.507021643326,empirical_bayes,7,partial,"2026-01-29 10:22:39"
108,20260129,144,"22",3,3755.227798850653,3698.6093572183236,571.4570220196076,2806.753039012961,5065.875148811391,2806.753039012961,5065.875148811391,empirical_bayes,7,partial,"2026-01-29 10:22:39"
109,20260129,144,"22",7,3763.077512636696,3722.966306681431,557.7469833040183,2806.0227672670353,5013.852462806744,2806.0227672670353,5013.852462806744,empirical_bayes,7,partial,"2026-01-29 10:22:39"
110,20260129,151,"11",1,31643.715216620643,10349.896709486877,445108.9872996796,933.9235661908065,123119.78227760165,933.9235661908065,123119.78227760165,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
111,20260129,151,"11",3,23584.574181137126,10401.924089159269,63470.21311302051,932.8434539370804,121720.60034014491,932.8434539370804,121720.60034014491,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
112,20260129,151,"11",7,24363.850856078087,10322.768803071678,64769.44350726355,762.9888150666385,125924.43910107626,762.9888150666385,125924.43910107626,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
113,20260129,151,"11",14,24927.98967747446,10304.502358462749,83736.31102618336,888.6080596430985,113115.25038188815,888.6080596430985,113115.25038188815,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
114,20260129,151,"21",1,40856.70199006465,14167.085920957445,169125.27271478312,1022.7304760932595,211611.67150969856,1022.7304760932595,211611.67150969856,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
115,20260129,151,"21",3,44443.2499215538,14160.408668119215,284409.5492187579,907.6415890123442,229976.89911445612,907.6415890123442,229976.89911445612,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
116,20260129,151,"21",7,40196.482006581726,14768.036690077633,127301.2946296532,901.0716493169548,213230.59380599705,901.0716493169548,213230.59380599705,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
117,20260129,151,"22",1,47789.464725581754,16965.9034679955,198331.19151779392,1205.229886019953,261283.3107066173,1205.229886019953,261283.3107066173,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
118,20260129,151,"22",3,40244.17910856351,15987.855815127688,114918.05214857879,1271.1001736718356,211645.6276617557,1271.1001736718356,211645.6276617557,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
119,20260129,151,"22",7,40163.25937523166,16722.832645188362,116285.91058644814,1265.543657816706,210875.82830567966,1265.543657816706,210875.82830567966,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
120,20260129,151,"24",1,33443.186946467365,15901.89512472825,95887.49081061374,1611.2463949823853,163633.8552759932,1611.2463949823853,163633.8552759932,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
121,20260129,151,"24",3,30914.28334672779,15640.351963414105,55519.16549792934,1279.695076380863,153122.20198452284,1279.695076380863,153122.20198452284,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
122,20260129,151,"24",7,37044.83786154123,16044.763878770736,91678.43023758387,1238.977645855228,185582.08600258225,1238.977645855228,185582.08600258225,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
123,20260129,151,"25",1,36964.59596646931,16068.224015297139,93529.41510167539,1265.202214135675,205352.9176303921,1265.202214135675,205352.9176303921,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
124,20260129,151,"25",3,38768.83901215742,14572.765720348856,143354.4806808275,1254.0390781376625,202021.20573065997,1254.0390781376625,202021.20573065997,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
125,20260129,151,"25",7,35916.15648283556,15703.03958382639,87852.53747338854,1114.3201814635554,193566.1030037862,1114.3201814635554,193566.1030037862,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
126,20260129,151,"31",1,14995.901432319311,9853.47249310385,16490.372100824854,1454.2777834849655,60453.074672067974,1454.2777834849655,60453.074672067974,empirical_bayes,6,partial,"2026-01-29 10:22:39"
127,20260129,151,"31",3,14283.808301533665,9831.23277162993,15199.335526700746,1921.1345273698216,56582.37632477476,1921.1345273698216,56582.37632477476,empirical_bayes,6,partial,"2026-01-29 10:22:39"
128,20260129,151,"37",1,13416.884778790865,8883.752497223457,14288.797227006638,1609.4797363338262,56876.732953536215,1609.4797363338262,56876.732953536215,empirical_bayes,3,partial,"2026-01-29 10:22:39"
129,20260129,151,"37",3,15402.821409920756,10295.919946124297,17343.46731523099,1548.6787253076018,61817.266849979496,1548.6787253076018,61817.266849979496,empirical_bayes,3,partial,"2026-01-29 10:22:39"
130,20260129,151,"38",1,14228.712917827954,9669.787153704076,14821.736544675843,1897.554571192319,52928.098801708475,1897.554571192319,52928.098801708475,empirical_bayes,3,partial,"2026-01-29 10:22:39"
131,20260129,151,"38",3,14389.027823707227,9954.706188408578,14641.920626257386,1980.7700508954583,53491.487259835645,1980.7700508954583,53491.487259835645,empirical_bayes,3,partial,"2026-01-29 10:22:39"
132,20260129,152,"11",1,1899705.2467140905,6643.132629004545,33615076.20403481,13.805103008409649,4714931.413421095,13.805103008409649,4714931.413421095,hierarchical_normal,12,partial,"2026-01-29 10:22:39"
133,20260129,152,"11",3,1464151.5946757148,5899.638436377636,33646708.555622384,11.584844549109226,2525488.7539869105,11.584844549109226,2525488.7539869105,hierarchical_normal,12,partial,"2026-01-29 10:22:39"
134,20260129,152,"11",7,9318551.162517445,6293.784914471301,316777168.4231973,10.66206654096747,4338596.330277536,10.66206654096747,4338596.330277536,hierarchical_normal,12,partial,"2026-01-29 10:22:39"
135,20260129,152,"21",1,7107528.063563699,6987.773622750451,292042108.04771835,20.783316105216038,3368300.0324425725,20.783316105216038,3368300.0324425725,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
136,20260129,152,"21",3,4488085.224496003,7006.657812587557,111772260.5384381,15.312445408491126,2875917.723022431,15.312445408491126,2875917.723022431,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
137,20260129,152,"21",7,9354929.87068153,7047.883202367197,430754014.8629265,15.908204858421907,4180082.322283442,15.908204858421907,4180082.322283442,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
138,20260129,152,"22",1,247027.2483616135,5681.940974352193,1463048.660145097,10.04598312888149,1805510.9207644705,10.04598312888149,1805510.9207644705,empirical_bayes,9,partial,"2026-01-29 10:22:39"
139,20260129,152,"22",3,372936.1748028277,5483.796384236485,3242240.596488729,12.680543884811616,2099953.85809309,12.680543884811616,2099953.85809309,empirical_bayes,9,partial,"2026-01-29 10:22:39"
140,20260129,152,"22",7,1465417.6018209127,5751.579942883841,33284161.409096394,17.288567169665246,4030662.401796194,17.288567169665246,4030662.401796194,empirical_bayes,9,partial,"2026-01-29 10:22:39"
141,20260129,152,"24",1,323428.1462044912,4278.486834574931,2527127.8861145405,13.52202649284967,1744118.1533406905,13.52202649284967,1744118.1533406905,empirical_bayes,9,partial,"2026-01-29 10:22:39"
142,20260129,152,"24",3,321331.17900325137,4625.557639958032,3497164.3614021437,16.585497310033098,1965309.383816246,16.585497310033098,1965309.383816246,empirical_bayes,9,partial,"2026-01-29 10:22:39"
143,20260129,152,"24",7,539075.4553236384,4397.9563447772925,5251241.267915376,9.774418665837374,2523329.8932699696,9.774418665837374,2523329.8932699696,empirical_bayes,9,partial,"2026-01-29 10:22:39"
144,20260129,152,"25",1,271064.62894977053,5687.041714478248,1719146.8287389367,16.40100278247826,2277226.4418859463,16.40100278247826,2277226.4418859463,empirical_bayes,9,partial,"2026-01-29 10:22:39"
145,20260129,152,"25",3,372732.6058519608,6617.2119642069065,4861502.288429407,10.888954230320616,1939445.0234125203,10.888954230320616,1939445.0234125203,empirical_bayes,9,partial,"2026-01-29 10:22:39"
146,20260129,152,"25",7,528897.9385333552,6416.259421770561,4020194.327986005,18.41635232312675,2905735.4435536247,18.41635232312675,2905735.4435536247,empirical_bayes,9,partial,"2026-01-29 10:22:39"
147,20260129,211,"11",1,5956.106571252383,4471.870955885367,5257.658529972563,1045.1916772766785,20003.29169518493,1045.1916772766785,20003.29169518493,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
148,20260129,211,"11",3,6359.817037807227,4742.602642218884,5995.587061967802,1006.0411534145917,22107.19025634455,1006.0411534145917,22107.19025634455,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
149,20260129,211,"11",7,6213.140180587701,4577.846205582446,6319.787432316392,1051.1325156336745,20966.30720556063,1051.1325156336745,20966.30720556063,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
150,20260129,211,"11",14,6083.71070110789,4648.213496419975,5424.343581502999,1029.40310830056,20092.055226364027,1029.40310830056,20092.055226364027,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
151,20260129,211,"21",1,6072.887761286986,4675.861708684002,5185.530160546225,1158.1136865201136,18433.785596137826,1158.1136865201136,18433.785596137826,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
152,20260129,211,"21",3,6119.069193719631,4802.631992872586,5517.38403553224,1177.017677801335,18285.551701539727,1177.017677801335,18285.551701539727,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
153,20260129,211,"21",7,6162.307672415665,4763.288185630752,5819.159396653722,1106.2906767776074,19618.41337855681,1106.2906767776074,19618.41337855681,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
154,20260129,211,"22",1,6850.202066379301,5237.799741126044,6758.779020954822,1225.9637887380213,21638.008064385347,1225.9637887380213,21638.008064385347,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
155,20260129,211,"22",3,6745.30443165796,5277.275567828692,6192.2198444194755,1227.0403443692512,20847.646012113553,1227.0403443692512,20847.646012113553,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
156,20260129,211,"22",7,6844.565500285776,5411.679531210921,5502.725484953832,1283.1726943077613,21552.54632912462,1283.1726943077613,21552.54632912462,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
157,20260129,211,"24",1,6526.241538911487,4889.4290868303415,6342.691339525628,960.0442911419158,22063.02694008523,960.0442911419158,22063.02694008523,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
158,20260129,211,"24",3,6519.9367967336575,4865.865368650264,6038.915952252541,1061.7237351672304,22426.84193378483,1061.7237351672304,22426.84193378483,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
159,20260129,211,"24",7,6528.846138091919,4996.793397620733,6353.765356838471,1028.4865703250307,21504.09021549896,1028.4865703250307,21504.09021549896,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
160,20260129,211,"25",1,7281.192512254787,5509.412107276783,6912.219491358896,1175.3222075332815,24629.471221034215,1175.3222075332815,24629.471221034215,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
161,20260129,211,"25",3,7374.664096346185,5475.216754458046,6984.249664730746,1207.4461780293495,24271.862945955778,1207.4461780293495,24271.862945955778,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
162,20260129,211,"25",7,7264.187148652369,5233.267871008518,7924.272447843685,1069.6174681550597,25174.573737216346,1069.6174681550597,25174.573737216346,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
163,20260129,211,"31",1,4464.1112598413465,4167.958352125713,1823.162801985774,1810.0098298749485,9091.624508289386,1810.0098298749485,9091.624508289386,empirical_bayes,6,partial,"2026-01-29 10:22:39"
164,20260129,211,"31",3,4680.751083878288,4326.816110225945,1954.0343824598403,1829.6399755207917,9298.095328894946,1829.6399755207917,9298.095328894946,empirical_bayes,6,partial,"2026-01-29 10:22:39"
165,20260129,211,"37",1,4541.244537508945,4078.4968975046177,2149.2163912705587,1642.1738483831896,9881.553206877834,1642.1738483831896,9881.553206877834,empirical_bayes,3,partial,"2026-01-29 10:22:39"
166,20260129,211,"37",3,4386.911357103715,3926.9220691807677,2177.6167777769942,1546.9397680973984,9579.355969801238,1546.9397680973984,9579.355969801238,empirical_bayes,3,partial,"2026-01-29 10:22:39"
167,20260129,211,"38",1,4552.3742039629815,4217.1475313087685,1908.4380917984752,1955.3453215854965,9168.550709293946,1955.3453215854965,9168.550709293946,empirical_bayes,3,partial,"2026-01-29 10:22:39"
168,20260129,211,"38",3,4579.180617322664,4237.981554017348,2009.8806024865594,1659.5109075732028,9343.560270826783,1659.5109075732028,9343.560270826783,empirical_bayes,3,partial,"2026-01-29 10:22:39"
169,20260129,212,"11",1,5763.741633935258,4563.017927573293,4512.906045419147,1295.400100454535,16946.564514909867,1295.400100454535,16946.564514909867,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
170,20260129,212,"11",3,5647.328287005633,4617.137253280671,4302.096322662246,1222.2122396685916,15996.2767614198,1222.2122396685916,15996.2767614198,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
171,20260129,212,"11",7,5599.025601035026,4434.293381124311,4667.633657702486,1177.575060569588,16804.645599091535,1177.575060569588,16804.645599091535,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
172,20260129,212,"11",14,5597.705978903464,4583.943678138898,4081.9947783514845,1239.464857327282,15940.321263272448,1239.464857327282,15940.321263272448,hierarchical_normal,15,partial,"2026-01-29 10:22:39"
173,20260129,212,"21",1,5496.380817310745,4356.171521914863,4382.180717711828,1108.1974388164251,17061.05976636082,1108.1974388164251,17061.05976636082,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
174,20260129,212,"21",3,5406.875730292618,4423.353274988389,3964.847797394815,1164.2958433577808,15455.033238629878,1164.2958433577808,15455.033238629878,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
175,20260129,212,"21",7,5535.285806417631,4406.67914069633,4484.417586016911,1212.7361540007473,16585.525702427367,1212.7361540007473,16585.525702427367,hierarchical_normal,11,partial,"2026-01-29 10:22:39"
176,20260129,212,"22",1,5792.763171128884,4591.373565490058,4703.409753036018,1183.6211513072167,17430.676502128565,1183.6211513072167,17430.676502128565,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
177,20260129,212,"22",3,5861.2421476131185,4698.697380685566,4777.473415673578,1356.2102117949273,17992.305361614228,1356.2102117949273,17992.305361614228,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
178,20260129,212,"22",7,5593.572174653816,4454.580298379455,4522.453408628659,1265.7421866797083,17303.962835285565,1265.7421866797083,17303.962835285565,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
179,20260129,212,"24",1,5179.877757742806,4194.649799628157,4130.621375148231,1217.7053657105287,14545.949776773079,1217.7053657105287,14545.949776773079,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
180,20260129,212,"24",3,5271.018058768722,4224.544570138547,4138.616995222482,1197.0135897104442,15815.319321072915,1197.0135897104442,15815.319321072915,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
181,20260129,212,"24",7,5154.840146953311,4203.957110246203,3750.354042773292,1251.1184755036218,14940.78845978711,1251.1184755036218,14940.78845978711,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
182,20260129,212,"25",1,5007.287714339428,4007.483652941637,3885.5636655808175,1181.5596957955738,14485.271551692049,1181.5596957955738,14485.271551692049,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
183,20260129,212,"25",3,5187.248135780063,4165.750220550262,4198.67821427856,1206.5316927722915,15309.411612001604,1206.5316927722915,15309.411612001604,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
184,20260129,212,"25",7,5242.8412480373645,4192.63163096216,4466.477339430968,1139.1073728916979,15518.920438821053,1139.1073728916979,15518.920438821053,hierarchical_normal,10,partial,"2026-01-29 10:22:39"
185,20260129,212,"31",1,4348.903662871717,4170.070511136929,1374.1538566302856,2322.626640942149,7543.909067376941,2322.626640942149,7543.909067376941,empirical_bayes,6,partial,"2026-01-29 10:22:39"
186,20260129,212,"31",3,4337.058876066205,4073.205975522591,1405.948384750825,2282.9008436790314,7729.780230364408,2282.9008436790314,7729.780230364408,empirical_bayes,6,partial,"2026-01-29 10:22:39"
187,20260129,212,"37",1,4349.350172153045,4186.732406453195,1162.578599336728,2596.262671193505,7024.341693264066,2596.262671193505,7024.341693264066,empirical_bayes,3,partial,"2026-01-29 10:22:39"
188,20260129,212,"37",3,4259.0169235932235,4125.6689983526685,1115.9564094279042,2470.917143708364,6883.460795333347,2470.917143708364,6883.460795333347,empirical_bayes,3,partial,"2026-01-29 10:22:39"
189,20260129,212,"38",1,4266.904008791355,4104.068068107439,1142.5402321099718,2438.9182822688913,6938.9253175979175,2438.9182822688913,6938.9253175979175,empirical_bayes,3,partial,"2026-01-29 10:22:39"
190,20260129,212,"38",3,4256.858008655466,4117.198327554894,1191.109931115786,2387.4709271325146,7118.747022453469,2387.4709271325146,7118.747022453469,empirical_bayes,3,partial,"2026-01-29 10:22:39"
191,20260129,213,"11",1,26564.953031789977,2880.079630443211,232961.97429182203,43.05769475905112,171455.4558393568,43.05769475905112,171455.4558393568,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
192,20260129,213,"11",3,24015.093548743276,2661.0901206086637,123360.01757102687,55.27308522327538,177021.5460142803,55.27308522327538,177021.5460142803,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
193,20260129,213,"11",7,25338.069292760778,2559.891773263922,152801.0942832396,42.75894093104416,181475.2074379569,42.75894093104416,181475.2074379569,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
194,20260129,213,"11",14,46699.3176855886,2649.341362032133,656622.6555022474,36.52547310829064,181505.99369317628,36.52547310829064,181505.99369317628,hierarchical_normal,16,partial,"2026-01-29 10:22:39"
