"policy_id","analysis_date","item_cd","market_group","policy_type","horizon","lead_time","service_level","safety_stock_mean","safety_stock_std","reorder_point_mean","reorder_point_std","expected_cost_mean","expected_cost_std","fill_rate","model_version","created_at"
61,20260129,111,"31",bayesian_newsvendor,1,1,0.9,12012.57754370549,9707.798136995933,49505.911772520165,9707.798136995933,3149.512597067493,25896.308778035946,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
62,20260129,111,"31",bayesian_newsvendor,3,3,0.9,36636.19920650002,29254.747256590286,150815.37388071776,16890.236203666867,9752.952763521545,78525.9931446774,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
63,20260129,111,"31",bayesian_newsvendor,3,7,0.9,85484.46481516678,68261.076932044,351902.5390550081,25800.26196966233,22756.88978155027,183227.3173375807,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
64,20260129,111,"31",bayesian_newsvendor,3,14,0.9,170968.92963033356,136522.153864088,703805.0781100162,36487.080390275245,45513.77956310054,366454.6346751614,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
65,20260129,111,"31",bayesian_newsvendor,1,1,0.95,16525.114369703326,9707.798136995933,54018.448598518,9707.798136995933,3149.512597067493,25896.308778035946,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
66,20260129,111,"31",bayesian_newsvendor,3,3,0.95,53425.55009994673,29254.747256590286,167604.72477416447,16890.236203666867,9752.952763521545,78525.9931446774,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
67,20260129,111,"31",bayesian_newsvendor,3,7,0.95,124659.61689987581,68261.076932044,391077.6911397171,25800.26196966233,22756.88978155027,183227.3173375807,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
68,20260129,111,"31",bayesian_newsvendor,3,14,0.95,249319.23379975162,136522.153864088,782155.3822794342,36487.080390275245,45513.77956310054,366454.6346751614,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
69,20260129,111,"31",bayesian_newsvendor,1,1,0.99,29189.383181126504,9707.798136995933,66682.71740994118,9707.798136995933,3149.512597067493,25896.308778035946,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
70,20260129,111,"31",bayesian_newsvendor,3,3,0.99,88604.94955398093,29254.747256590286,202784.12422819866,16890.236203666867,9752.952763521545,78525.9931446774,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
71,20260129,111,"31",bayesian_newsvendor,3,7,0.99,206744.88229262223,68261.076932044,473162.95653246355,25800.26196966233,22756.88978155027,183227.3173375807,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
72,20260129,111,"31",bayesian_newsvendor,3,14,0.99,413489.76458524447,136522.153864088,946325.9130649271,36487.080390275245,45513.77956310054,366454.6346751614,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
73,20260129,111,"37",bayesian_newsvendor,1,1,0.9,12008.788628504415,9796.27870227842,49934.8066480637,9796.278702278421,3315.6016273037176,26105.836153587963,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
74,20260129,111,"37",bayesian_newsvendor,3,3,0.9,37915.665260712674,28780.39308500876,150356.6970746126,16616.367695013054,8752.887945796452,77814.95950944735,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
75,20260129,111,"37",bayesian_newsvendor,3,7,0.9,88469.8856083295,67154.25053168711,350832.29317409603,25381.92091253874,20423.405206858388,181568.2388553771,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
76,20260129,111,"37",bayesian_newsvendor,3,14,0.9,176939.771216659,134308.50106337422,701664.5863481921,35895.45679359357,40846.810413716776,363136.4777107542,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
77,20260129,111,"37",bayesian_newsvendor,1,1,0.95,17362.427305063982,9796.27870227842,55288.445324623266,9796.278702278421,3315.6016273037176,26105.836153587963,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
78,20260129,111,"37",bayesian_newsvendor,3,3,0.95,52599.47821849745,28780.39308500876,165040.51003239737,16616.367695013054,8752.887945796452,77814.95950944735,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
79,20260129,111,"37",bayesian_newsvendor,3,7,0.95,122732.11584316066,67154.25053168711,385094.5234089272,25381.92091253874,20423.405206858388,181568.2388553771,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
80,20260129,111,"37",bayesian_newsvendor,3,14,0.95,245464.23168632132,134308.50106337422,770189.0468178544,35895.45679359357,40846.810413716776,363136.4777107542,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
81,20260129,111,"37",bayesian_newsvendor,1,1,0.99,30761.269640599407,9796.27870227842,68687.28766015869,9796.278702278421,3315.6016273037176,26105.836153587963,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
82,20260129,111,"37",bayesian_newsvendor,3,3,0.99,79842.85087048783,28780.39308500876,192283.88268438776,16616.367695013054,8752.887945796452,77814.95950944735,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
83,20260129,111,"37",bayesian_newsvendor,3,7,0.99,186299.98536447156,67154.25053168711,448662.3929302381,25381.92091253874,20423.405206858388,181568.2388553771,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
84,20260129,111,"37",bayesian_newsvendor,3,14,0.99,372599.9707289431,134308.50106337422,897324.7858604762,35895.45679359357,40846.810413716776,363136.4777107542,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
85,20260129,111,"38",bayesian_newsvendor,1,1,0.9,13500.715162205983,10017.267755492194,51269.18401421455,10017.267755492194,3008.3086687264254,26032.98203897405,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
86,20260129,111,"38",bayesian_newsvendor,3,3,0.9,38908.04237328026,28104.428967528285,152033.76260079985,16226.09962982317,8035.230976413616,78244.85274387043,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
87,20260129,111,"38",bayesian_newsvendor,3,7,0.9,90785.43220432062,65577.00092423266,354745.446068533,24785.776595853207,18748.87227829844,182571.32306903103,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
88,20260129,111,"38",bayesian_newsvendor,3,14,0.9,181570.86440864124,131154.00184846533,709490.892137066,35052.38141580525,37497.74455659688,365142.64613806206,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
89,20260129,111,"38",bayesian_newsvendor,1,1,0.95,19218.68713250576,10017.267755492194,56987.15598451433,10017.267755492194,3008.3086687264254,26032.98203897405,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
90,20260129,111,"38",bayesian_newsvendor,3,3,0.95,55726.50806091163,28104.428967528285,168852.22828843122,16226.09962982317,8035.230976413616,78244.85274387043,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
91,20260129,111,"38",bayesian_newsvendor,3,7,0.95,130028.51880879374,65577.00092423266,393988.5326730061,24785.776595853207,18748.87227829844,182571.32306903103,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
92,20260129,111,"38",bayesian_newsvendor,3,14,0.95,260057.03761758748,131154.00184846533,787977.0653460122,35052.38141580525,37497.74455659688,365142.64613806206,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
93,20260129,111,"38",bayesian_newsvendor,1,1,0.99,28124.900732740185,10017.267755492194,65893.36958474875,10017.267755492194,3008.3086687264254,26032.98203897405,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
94,20260129,111,"38",bayesian_newsvendor,3,3,0.99,74150.71052921591,28104.428967528285,187276.4307567355,16226.09962982317,8035.230976413616,78244.85274387043,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
95,20260129,111,"38",bayesian_newsvendor,3,7,0.99,173018.3245681704,65577.00092423266,436978.3384323828,24785.776595853207,18748.87227829844,182571.32306903103,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
96,20260129,111,"38",bayesian_newsvendor,3,14,0.99,346036.6491363408,131154.00184846533,873956.6768647656,35052.38141580525,37497.74455659688,365142.64613806206,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
97,20260129,112,"11",bayesian_newsvendor,1,1,0.9,3357.4912190156174,2827958.1063539665,282176.97100496857,2827958.1063539665,1030731.3863728861,45099.67064338152,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
98,20260129,112,"11",bayesian_newsvendor,3,3,0.9,-693430.2894362049,27865072.84690386,999255.5537208341,16087907.309148481,7045919.888963832,150612.24732071513,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
99,20260129,112,"11",bayesian_newsvendor,7,7,0.9,-722009.1050807969,33614694.86044789,2161315.199265808,12705160.428295167,11389049.735451136,361763.10988054617,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
100,20260129,112,"11",bayesian_newsvendor,14,14,0.9,-8799756.173372025,518855917.56232893,5016891.456618212,138670076.90131852,61065796.34558262,734977.1307472573,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
101,20260129,112,"11",bayesian_newsvendor,1,1,0.95,423063.4588529357,2827958.1063539665,701882.9386388886,2827958.1063539665,1030731.3863728861,45099.67064338152,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
102,20260129,112,"11",bayesian_newsvendor,3,3,0.95,739569.8023097366,27865072.84690386,2432255.6454667756,16087907.309148481,7045919.888963832,150612.24732071513,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
103,20260129,112,"11",bayesian_newsvendor,7,7,0.95,2763494.151961827,33614694.86044789,5646818.456308432,12705160.428295167,11389049.735451136,361763.10988054617,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
104,20260129,112,"11",bayesian_newsvendor,14,14,0.95,-319932.98988974094,518855917.56232893,13496714.640100496,138670076.90131852,61065796.34558262,734977.1307472573,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
105,20260129,112,"11",bayesian_newsvendor,1,1,0.99,3619808.4088679915,2827958.1063539665,3898627.8886539447,2827958.1063539665,1030731.3863728861,45099.67064338152,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
106,20260129,112,"11",bayesian_newsvendor,3,3,0.99,17345797.414221868,27865072.84690386,19038483.257378906,16087907.309148481,7045919.888963832,150612.24732071513,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
107,20260129,112,"11",bayesian_newsvendor,7,7,0.99,34047659.29314239,33614694.86044789,36930983.597489,12705160.428295167,11389049.735451136,361763.10988054617,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
108,20260129,112,"11",bayesian_newsvendor,14,14,0.99,85409182.76405726,518855917.56232893,99225830.3940475,138670076.90131852,61065796.34558262,734977.1307472573,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
109,20260129,112,"21",bayesian_newsvendor,1,1,0.9,-233500.65512852522,9694349.666033551,467311.4851687602,9694349.666033551,2819181.6444387357,73799.53407404541,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
110,20260129,112,"21",bayesian_newsvendor,3,3,0.9,-452965.0730289591,25560113.49616247,1171542.6510365647,14757138.407526787,6401488.4687841805,181925.1477449355,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
111,20260129,112,"21",bayesian_newsvendor,7,7,0.9,-9067588.188798983,407291689.613748,2665943.485454049,153941788.82589802,54168614.44797197,226794.179411662,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
112,20260129,112,"21",bayesian_newsvendor,7,14,0.9,-18135176.377597965,814583379.227496,5331886.970908098,217706565.57355994,108337228.89594394,453588.358823324,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
113,20260129,112,"21",bayesian_newsvendor,1,1,0.95,490078.9640041884,9694349.666033551,1190891.1043014738,9694349.666033551,2819181.6444387357,73799.53407404541,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
114,20260129,112,"21",bayesian_newsvendor,3,3,0.95,1131072.3495775533,25560113.49616247,2755580.073643077,14757138.407526787,6401488.4687841805,181925.1477449355,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
115,20260129,112,"21",bayesian_newsvendor,7,7,0.95,-5063071.195997453,407291689.613748,6670460.478255578,153941788.82589802,54168614.44797197,226794.179411662,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
116,20260129,112,"21",bayesian_newsvendor,7,14,0.95,-10126142.391994907,814583379.227496,13340920.956511157,217706565.57355994,108337228.89594394,453588.358823324,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
117,20260129,112,"21",bayesian_newsvendor,1,1,0.99,7139795.819420627,9694349.666033551,7840607.959717913,9694349.666033551,2819181.6444387357,73799.53407404541,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
118,20260129,112,"21",bayesian_newsvendor,3,3,0.99,20954792.246530984,25560113.49616247,22579299.970596507,14757138.407526787,6401488.4687841805,181925.1477449355,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
119,20260129,112,"21",bayesian_newsvendor,7,7,0.99,26255502.940769605,407291689.613748,37989034.61502264,153941788.82589802,54168614.44797197,226794.179411662,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
120,20260129,112,"21",bayesian_newsvendor,7,14,0.99,52511005.88153921,814583379.227496,75978069.23004527,217706565.57355994,108337228.89594394,453588.358823324,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
121,20260129,112,"22",bayesian_newsvendor,1,1,0.9,-2913224.5228084247,146613029.72416717,517947.8216881581,146613029.72416717,16291868.266761988,22211.02864442747,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
122,20260129,112,"22",bayesian_newsvendor,3,3,0.9,404009.1546167792,7502260.112884593,1535582.838453602,4331431.895704512,3812405.2828548863,240491.12834415204,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
123,20260129,112,"22",bayesian_newsvendor,7,7,0.9,-1031115.015641252,47034926.40123743,3724489.8902548435,17777531.170271497,18582208.036557145,570729.187024366,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
124,20260129,112,"22",bayesian_newsvendor,7,14,0.9,-2062230.031282504,94069852.80247486,7448979.780509687,25141225.686508387,37164416.07311429,1141458.374048732,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
125,20260129,112,"22",bayesian_newsvendor,1,1,0.95,-2107898.257940249,146613029.72416717,1323274.0865563336,146613029.72416717,16291868.266761988,22211.02864442747,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
126,20260129,112,"22",bayesian_newsvendor,3,3,0.95,2300766.0878763567,7502260.112884593,3432339.7717131795,4331431.895704512,3812405.2828548863,240491.12834415204,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
127,20260129,112,"22",bayesian_newsvendor,7,7,0.95,4253774.428417716,47034926.40123743,9009379.334313812,17777531.170271497,18582208.036557145,570729.187024366,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
128,20260129,112,"22",bayesian_newsvendor,7,14,0.95,8507548.856835432,94069852.80247486,18018758.668627623,25141225.686508387,37164416.07311429,1141458.374048732,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
129,20260129,112,"22",bayesian_newsvendor,1,1,0.99,4219893.999813168,146613029.72416717,7651066.344309751,146613029.72416717,16291868.266761988,22211.02864442747,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
130,20260129,112,"22",bayesian_newsvendor,3,3,0.99,17855631.29244083,7502260.112884593,18987204.976277653,4331431.895704512,3812405.2828548863,240491.12834415204,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
131,20260129,112,"22",bayesian_newsvendor,7,7,0.99,68255464.36904575,47034926.40123743,73011069.27494185,17777531.170271497,18582208.036557145,570729.187024366,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
132,20260129,112,"22",bayesian_newsvendor,7,14,0.99,136510928.7380915,94069852.80247486,146022138.5498837,25141225.686508387,37164416.07311429,1141458.374048732,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
133,20260129,112,"24",bayesian_newsvendor,1,1,0.9,-78237.1979767151,8926145.161742965,458536.25673123036,8926145.161742965,2033588.4107434566,74034.28735632237,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
134,20260129,112,"24",bayesian_newsvendor,3,3,0.9,297335.0403005339,8219776.034759295,1353477.820440778,4745689.906346713,3569166.0963481413,212872.31099551532,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
135,20260129,112,"24",bayesian_newsvendor,7,7,0.9,-1195373.5854605949,45944749.29614253,3269476.3153505838,17365482.955257576,17440154.065697946,527514.9113962688,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
136,20260129,112,"24",bayesian_newsvendor,7,14,0.9,-2390747.1709211897,91889498.59228507,6538952.6307011675,24558501.512484077,34880308.13139589,1055029.8227925375,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
137,20260129,112,"24",bayesian_newsvendor,1,1,0.95,606093.5913500609,8926145.161742965,1142867.0460580064,8926145.161742965,2033588.4107434566,74034.28735632237,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
138,20260129,112,"24",bayesian_newsvendor,3,3,0.95,1867565.236966214,8219776.034759295,2923708.017106458,4745689.906346713,3569166.0963481413,212872.31099551532,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
139,20260129,112,"24",bayesian_newsvendor,7,7,0.95,4079583.3741283063,45944749.29614253,8544433.274939485,17365482.955257576,17440154.065697946,527514.9113962688,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
140,20260129,112,"24",bayesian_newsvendor,7,14,0.95,8159166.748256613,91889498.59228507,17088866.54987897,24558501.512484077,34880308.13139589,1055029.8227925375,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
141,20260129,112,"24",bayesian_newsvendor,1,1,0.99,5115001.9473234005,8926145.161742965,5651775.402031346,8926145.161742965,2033588.4107434566,74034.28735632237,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
142,20260129,112,"24",bayesian_newsvendor,3,3,0.99,15164661.795912553,8219776.034759295,16220804.576052796,4745689.906346713,3569166.0963481413,212872.31099551532,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
143,20260129,112,"24",bayesian_newsvendor,7,7,0.99,73230884.73548563,45944749.29614253,77695734.63629681,17365482.955257576,17440154.065697946,527514.9113962688,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
144,20260129,112,"24",bayesian_newsvendor,7,14,0.99,146461769.47097126,91889498.59228507,155391469.27259362,24558501.512484077,34880308.13139589,1055029.8227925375,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
145,20260129,112,"25",bayesian_newsvendor,1,1,0.9,-32368.924890742754,7286619.92523889,618262.4561561754,7286619.92523889,2457093.674714465,96497.4843338495,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
146,20260129,112,"25",bayesian_newsvendor,3,3,0.9,-737642.17654819,31744391.016118128,1849474.2631915058,18327632.69841654,10453777.737206537,266749.822570533,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
147,20260129,112,"25",bayesian_newsvendor,7,7,0.9,843173.93148793,19911573.316757906,3714296.2753944253,7525867.315452991,9765807.40598618,576759.8296726522,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
148,20260129,112,"25",bayesian_newsvendor,7,14,0.9,1686347.86297586,39823146.63351581,7428592.5507888505,10643183.626134016,19531614.81197236,1153519.6593453044,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
149,20260129,112,"25",bayesian_newsvendor,1,1,0.95,788098.823008302,7286619.92523889,1438730.2040552201,7286619.92523889,2457093.674714465,96497.4843338495,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
150,20260129,112,"25",bayesian_newsvendor,3,3,0.95,1484703.8488088213,31744391.016118128,4071820.288548517,18327632.69841654,10453777.737206537,266749.822570533,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
151,20260129,112,"25",bayesian_newsvendor,7,7,0.95,4881440.010619523,19911573.316757906,7752562.354526019,7525867.315452991,9765807.40598618,576759.8296726522,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
152,20260129,112,"25",bayesian_newsvendor,7,14,0.95,9762880.021239046,39823146.63351581,15505124.709052037,10643183.626134016,19531614.81197236,1153519.6593453044,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
153,20260129,112,"25",bayesian_newsvendor,1,1,0.99,8371132.947596165,7286619.92523889,9021764.328643084,7286619.92523889,2457093.674714465,96497.4843338495,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
154,20260129,112,"25",bayesian_newsvendor,3,3,0.99,26831358.325384885,31744391.016118128,29418474.76512458,18327632.69841654,10453777.737206537,266749.822570533,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
155,20260129,112,"25",bayesian_newsvendor,7,7,0.99,43605401.390806705,19911573.316757906,46476523.7347132,7525867.315452991,9765807.40598618,576759.8296726522,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
156,20260129,112,"25",bayesian_newsvendor,7,14,0.99,87210802.78161341,39823146.63351581,92953047.4694264,10643183.626134016,19531614.81197236,1153519.6593453044,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
157,20260129,112,"31",bayesian_newsvendor,1,1,0.9,54302.057411381116,100545.54353883883,100012.89581644071,100545.54353883883,94963.7588516706,19061.82486927735,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
158,20260129,112,"31",bayesian_newsvendor,3,3,0.9,156952.80424615004,724664.2472888017,340139.6117449545,418385.09824428725,453487.86477706576,61875.557933937554,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
159,20260129,112,"31",bayesian_newsvendor,3,7,0.9,366223.2099076833,1690883.2436738706,793659.0940715604,639093.7941153274,1058138.3511464866,144376.30184585432,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
160,20260129,112,"31",bayesian_newsvendor,3,14,0.9,732446.4198153666,3381766.487347741,1587318.1881431208,903815.1112663745,2116276.702292973,288752.60369170865,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
161,20260129,112,"31",bayesian_newsvendor,1,1,0.95,138400.3906735703,100545.54353883883,184111.2290786299,100545.54353883883,94963.7588516706,19061.82486927735,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
162,20260129,112,"31",bayesian_newsvendor,3,3,0.95,429853.56829200045,724664.2472888017,613040.3757908049,418385.09824428725,453487.86477706576,61875.557933937554,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
163,20260129,112,"31",bayesian_newsvendor,3,7,0.95,1002991.6593480009,1690883.2436738706,1430427.543511878,639093.7941153274,1058138.3511464866,144376.30184585432,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
164,20260129,112,"31",bayesian_newsvendor,3,14,0.95,2005983.3186960018,3381766.487347741,2860855.087023756,903815.1112663745,2116276.702292973,288752.60369170865,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
165,20260129,112,"31",bayesian_newsvendor,1,1,0.99,490892.67625003663,100545.54353883883,536603.5146550962,100545.54353883883,94963.7588516706,19061.82486927735,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
166,20260129,112,"31",bayesian_newsvendor,3,3,0.99,1450338.4750339247,724664.2472888017,1633525.2825327292,418385.09824428725,453487.86477706576,61875.557933937554,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
167,20260129,112,"31",bayesian_newsvendor,3,7,0.99,3384123.108412491,1690883.2436738706,3811558.992576368,639093.7941153274,1058138.3511464866,144376.30184585432,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
168,20260129,112,"31",bayesian_newsvendor,3,14,0.99,6768246.216824982,3381766.487347741,7623117.985152736,903815.1112663745,2116276.702292973,288752.60369170865,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
169,20260129,112,"37",bayesian_newsvendor,1,1,0.9,57876.4119660226,180353.13593091516,111249.26997681257,180353.13593091516,123953.50019894906,19118.566602734376,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
170,20260129,112,"37",bayesian_newsvendor,3,3,0.9,182994.00527216503,374949.2067137344,337562.72625716537,216477.0254286112,346681.0401865656,59793.75590019792,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
171,20260129,112,"37",bayesian_newsvendor,3,7,0.9,426986.01230171835,874881.4823320471,787646.3612667192,330674.1184151637,808922.4271019866,139518.76376712843,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
172,20260129,112,"37",bayesian_newsvendor,3,14,0.9,853972.0246034367,1749762.9646640942,1575292.7225334384,467643.82298849133,1617844.8542039732,279037.52753425686,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
173,20260129,112,"37",bayesian_newsvendor,1,1,0.95,131663.75183161185,180353.13593091516,185036.6098424018,180353.13593091516,123953.50019894906,19118.566602734376,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
174,20260129,112,"37",bayesian_newsvendor,3,3,0.95,505442.3513955157,374949.2067137344,660011.0723805161,216477.0254286112,346681.0401865656,59793.75590019792,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
175,20260129,112,"37",bayesian_newsvendor,3,7,0.95,1179365.4865895365,874881.4823320471,1540025.8355545374,330674.1184151637,808922.4271019866,139518.76376712843,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
176,20260129,112,"37",bayesian_newsvendor,3,14,0.95,2358730.973179073,1749762.9646640942,3080051.6711090747,467643.82298849133,1617844.8542039732,279037.52753425686,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
177,20260129,112,"37",bayesian_newsvendor,1,1,0.99,559897.1900242011,180353.13593091516,613270.048034991,180353.13593091516,123953.50019894906,19118.566602734376,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
178,20260129,112,"37",bayesian_newsvendor,3,3,0.99,1733898.4561527271,374949.2067137344,1888467.1771377274,216477.0254286112,346681.0401865656,59793.75590019792,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
179,20260129,112,"37",bayesian_newsvendor,3,7,0.99,4045763.064356363,874881.4823320471,4406423.413321364,330674.1184151637,808922.4271019866,139518.76376712843,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
180,20260129,112,"37",bayesian_newsvendor,3,14,0.99,8091526.128712726,1749762.9646640942,8812846.826642727,467643.82298849133,1617844.8542039732,279037.52753425686,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
181,20260129,112,"38",bayesian_newsvendor,1,1,0.9,58631.57719490331,151333.16293663305,115036.39026734197,151333.16293663305,132645.37551812694,20041.729794053255,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
182,20260129,112,"38",bayesian_newsvendor,3,3,0.9,218156.60487415956,491744.8963539965,394543.19100003625,283909.0482826045,407188.73591724935,67176.23827677278,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
183,20260129,112,"38",bayesian_newsvendor,3,7,0.9,509032.0780397055,1147404.7581593252,920600.7790000845,433678.2347459691,950107.050473582,156744.55597913652,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
184,20260129,112,"38",bayesian_newsvendor,3,14,0.9,1018064.156079411,2294809.5163186505,1841201.558000169,613313.6412837723,1900214.100947164,313489.11195827305,0.9,bayesian_v1.0,"2026-01-29 10:22:47"
185,20260129,112,"38",bayesian_newsvendor,1,1,0.95,192193.64185404824,151333.16293663305,248598.45492648688,151333.16293663305,132645.37551812694,20041.729794053255,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
186,20260129,112,"38",bayesian_newsvendor,3,3,0.95,480802.24754713225,491744.8963539965,657188.833673009,283909.0482826045,407188.73591724935,67176.23827677278,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
187,20260129,112,"38",bayesian_newsvendor,3,7,0.95,1121871.9109433088,1147404.7581593252,1533440.6119036877,433678.2347459691,950107.050473582,156744.55597913652,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
188,20260129,112,"38",bayesian_newsvendor,3,14,0.95,2243743.8218866177,2294809.5163186505,3066881.2238073754,613313.6412837723,1900214.100947164,313489.11195827305,0.95,bayesian_v1.0,"2026-01-29 10:22:47"
189,20260129,112,"38",bayesian_newsvendor,1,1,0.99,641628.1289136953,151333.16293663305,698032.941986134,151333.16293663305,132645.37551812694,20041.729794053255,0.99,bayesian_v1.0,"2026-01-29 10:22:47"
